"","hour","ID","lat","lon","Det","Diel","tidemeters","tidestate","benthos","rugosity","habitat","depth"
"8327","2018-07-09 05","BTT40",24.558451,-81.86009796,0,"Night",0.121382,"low","seagrass",2,"basin",2.22504
"8328","2018-07-09 06","BTT40",24.558451,-81.86009796,0,"Night",0.179354,"incoming","seagrass",2,"basin",2.22504
"8329","2018-07-09 07","BTT40",24.558451,-81.86009796,0,"Day",0.255901,"incoming","seagrass",2,"basin",2.22504
"8330","2018-07-09 08","BTT40",24.558451,-81.86009796,0,"Day",0.330719,"incoming","seagrass",2,"basin",2.22504
"8331","2018-07-09 09","BTT40",24.558451,-81.86009796,0,"Day",0.389076,"high","seagrass",2,"basin",2.22504
"8332","2018-07-09 10","BTT40",24.558451,-81.86009796,0,"Day",0.421674,"high","seagrass",2,"basin",2.22504
"8333","2018-07-09 11","BTT40",24.558451,-81.86009796,0,"Day",0.421101,"high","seagrass",2,"basin",2.22504
"8334","2018-07-09 12","BTT40",24.558451,-81.86009796,0,"Day",0.384535,"outgoing","seagrass",2,"basin",2.22504
"8335","2018-07-09 13","BTT40",24.558451,-81.86009796,0,"Day",0.311374,"outgoing","seagrass",2,"basin",2.22504
"8336","2018-07-09 14","BTT40",24.558451,-81.86009796,0,"Day",0.210976,"outgoing","seagrass",2,"basin",2.22504
"8337","2018-07-09 15","BTT40",24.558451,-81.86009796,0,"Day",0.103941,"outgoing","seagrass",2,"basin",2.22504
"8338","2018-07-09 16","BTT40",24.558451,-81.86009796,0,"Day",0.015827,"outgoing","seagrass",2,"basin",2.22504
"8339","2018-07-09 17","BTT40",24.558451,-81.86009796,0,"Day",-0.033733,"low","seagrass",2,"basin",2.22504
"8340","2018-07-09 18","BTT40",24.558451,-81.86009796,0,"Day",-0.03831,"low","seagrass",2,"basin",2.22504
"8341","2018-07-09 19","BTT40",24.558451,-81.86009796,0,"Day",-0.002286,"low","seagrass",2,"basin",2.22504
"8342","2018-07-09 20","BTT40",24.558451,-81.86009796,0,"Day",0.056703,"incoming","seagrass",2,"basin",2.22504
"8343","2018-07-09 21","BTT40",24.558451,-81.86009796,0,"Night",0.121896,"incoming","seagrass",2,"basin",2.22504
"8344","2018-07-09 22","BTT40",24.558451,-81.86009796,0,"Night",0.182412,"incoming","seagrass",2,"basin",2.22504
"8345","2018-07-09 23","BTT40",24.558451,-81.86009796,0,"Night",0.229188,"high","seagrass",2,"basin",2.22504
"8346","2018-07-10 00","BTT40",24.558451,-81.86009796,0,"Night",0.2511,"high","seagrass",2,"basin",2.22504
"8347","2018-07-10 01","BTT40",24.558451,-81.86009796,0,"Night",0.241284,"high","seagrass",2,"basin",2.22504
"8348","2018-07-10 02","BTT40",24.558451,-81.86009796,0,"Night",0.204769,"outgoing","seagrass",2,"basin",2.22504
"8349","2018-07-10 03","BTT40",24.558451,-81.86009796,0,"Night",0.154833,"outgoing","seagrass",2,"basin",2.22504
"8350","2018-07-10 04","BTT40",24.558451,-81.86009796,0,"Night",0.113139,"low","seagrass",2,"basin",2.22504
"8351","2018-07-10 05","BTT40",24.558451,-81.86009796,0,"Night",0.100341,"low","seagrass",2,"basin",2.22504
"8352","2018-07-10 06","BTT40",24.558451,-81.86009796,0,"Night",0.131328,"low","seagrass",2,"basin",2.22504
"8353","2018-07-10 07","BTT40",24.558451,-81.86009796,0,"Day",0.200956,"incoming","seagrass",2,"basin",2.22504
"8354","2018-07-10 08","BTT40",24.558451,-81.86009796,0,"Day",0.287406,"incoming","seagrass",2,"basin",2.22504
"8355","2018-07-10 09","BTT40",24.558451,-81.86009796,0,"Day",0.368486,"incoming","seagrass",2,"basin",2.22504
"8356","2018-07-10 10","BTT40",24.558451,-81.86009796,0,"Day",0.429597,"high","seagrass",2,"basin",2.22504
"8357","2018-07-10 11","BTT40",24.558451,-81.86009796,0,"Day",0.461378,"high","seagrass",2,"basin",2.22504
"8358","2018-07-10 12","BTT40",24.558451,-81.86009796,0,"Day",0.45539,"high","seagrass",2,"basin",2.22504
"8359","2018-07-10 13","BTT40",24.558451,-81.86009796,0,"Day",0.407491,"outgoing","seagrass",2,"basin",2.22504
"8360","2018-07-10 14","BTT40",24.558451,-81.86009796,0,"Day",0.317011,"outgoing","seagrass",2,"basin",2.22504
"8361","2018-07-10 15","BTT40",24.558451,-81.86009796,0,"Day",0.196352,"outgoing","seagrass",2,"basin",2.22504
"8362","2018-07-10 16","BTT40",24.558451,-81.86009796,0,"Day",0.071239,"outgoing","seagrass",2,"basin",2.22504
"8363","2018-07-10 17","BTT40",24.558451,-81.86009796,0,"Day",-0.028236,"outgoing","seagrass",2,"basin",2.22504
"8364","2018-07-10 18","BTT40",24.558451,-81.86009796,0,"Day",-0.080849,"low","seagrass",2,"basin",2.22504
"8365","2018-07-10 19","BTT40",24.558451,-81.86009796,0,"Day",-0.081477,"low","seagrass",2,"basin",2.22504
"8366","2018-07-10 20","BTT40",24.558451,-81.86009796,0,"Day",-0.037404,"low","seagrass",2,"basin",2.22504
"8367","2018-07-10 21","BTT40",24.558451,-81.86009796,0,"Night",0.030761,"incoming","seagrass",2,"basin",2.22504
"8368","2018-07-10 22","BTT40",24.558451,-81.86009796,0,"Night",0.105613,"incoming","seagrass",2,"basin",2.22504
"8369","2018-07-10 23","BTT40",24.558451,-81.86009796,0,"Night",0.176054,"incoming","seagrass",2,"basin",2.22504
"8370","2018-07-11 00","BTT40",24.558451,-81.86009796,0,"Night",0.231083,"high","seagrass",2,"basin",2.22504
"8371","2018-07-11 01","BTT40",24.558451,-81.86009796,0,"Night",0.256454,"high","seagrass",2,"basin",2.22504
"8372","2018-07-11 02","BTT40",24.558451,-81.86009796,0,"Night",0.244221,"high","seagrass",2,"basin",2.22504
"8373","2018-07-11 03","BTT40",24.558451,-81.86009796,0,"Night",0.201704,"outgoing","seagrass",2,"basin",2.22504
"8374","2018-07-11 04","BTT40",24.558451,-81.86009796,0,"Night",0.146033,"outgoing","seagrass",2,"basin",2.22504
"8375","2018-07-11 05","BTT40",24.558451,-81.86009796,0,"Night",0.102776,"low","seagrass",2,"basin",2.22504
"8376","2018-07-11 06","BTT40",24.558451,-81.86009796,0,"Night",0.094716,"low","seagrass",2,"basin",2.22504
"8377","2018-07-11 07","BTT40",24.558451,-81.86009796,0,"Day",0.136755,"low","seagrass",2,"basin",2.22504
"8378","2018-07-11 08","BTT40",24.558451,-81.86009796,0,"Day",0.21875,"incoming","seagrass",2,"basin",2.22504
"8379","2018-07-11 09","BTT40",24.558451,-81.86009796,0,"Day",0.315214,"incoming","seagrass",2,"basin",2.22504
"8380","2018-07-11 10","BTT40",24.558451,-81.86009796,0,"Day",0.402958,"incoming","seagrass",2,"basin",2.22504
"8381","2018-07-11 11","BTT40",24.558451,-81.86009796,0,"Day",0.467546,"high","seagrass",2,"basin",2.22504
"8382","2018-07-11 12","BTT40",24.558451,-81.86009796,0,"Day",0.49873,"high","seagrass",2,"basin",2.22504
"8383","2018-07-11 13","BTT40",24.558451,-81.86009796,0,"Day",0.486566,"high","seagrass",2,"basin",2.22504
"8384","2018-07-11 14","BTT40",24.558451,-81.86009796,0,"Day",0.426015,"outgoing","seagrass",2,"basin",2.22504
"8385","2018-07-11 15","BTT40",24.558451,-81.86009796,0,"Day",0.317709,"outgoing","seagrass",2,"basin",2.22504
"8386","2018-07-11 16","BTT40",24.558451,-81.86009796,0,"Day",0.17848,"outgoing","seagrass",2,"basin",2.22504
"8387","2018-07-11 17","BTT40",24.558451,-81.86009796,0,"Day",0.039424,"outgoing","seagrass",2,"basin",2.22504
"8388","2018-07-11 18","BTT40",24.558451,-81.86009796,0,"Day",-0.066081,"low","seagrass",2,"basin",2.22504
"8389","2018-07-11 19","BTT40",24.558451,-81.86009796,0,"Day",-0.116939,"low","seagrass",2,"basin",2.22504
"8390","2018-07-11 20","BTT40",24.558451,-81.86009796,0,"Day",-0.110299,"low","seagrass",2,"basin",2.22504
"8391","2018-07-11 21","BTT40",24.558451,-81.86009796,0,"Night",-0.056866,"incoming","seagrass",2,"basin",2.22504
"8392","2018-07-11 22","BTT40",24.558451,-81.86009796,0,"Night",0.020363,"incoming","seagrass",2,"basin",2.22504
"8393","2018-07-11 23","BTT40",24.558451,-81.86009796,0,"Night",0.103877,"incoming","seagrass",2,"basin",2.22504
"8394","2018-07-12 00","BTT40",24.558451,-81.86009796,0,"Night",0.181899,"incoming","seagrass",2,"basin",2.22504
"8395","2018-07-12 01","BTT40",24.558451,-81.86009796,0,"Night",0.240828,"high","seagrass",2,"basin",2.22504
"8396","2018-07-12 02","BTT40",24.558451,-81.86009796,0,"Night",0.263746,"high","seagrass",2,"basin",2.22504
"8397","2018-07-12 03","BTT40",24.558451,-81.86009796,0,"Night",0.244428,"high","seagrass",2,"basin",2.22504
"8398","2018-07-12 04","BTT40",24.558451,-81.86009796,0,"Night",0.19301,"outgoing","seagrass",2,"basin",2.22504
"8399","2018-07-12 05","BTT40",24.558451,-81.86009796,0,"Night",0.131007,"outgoing","seagrass",2,"basin",2.22504
"8400","2018-07-12 06","BTT40",24.558451,-81.86009796,0,"Night",0.087345,"low","seagrass",2,"basin",2.22504
"8401","2018-07-12 07","BTT40",24.558451,-81.86009796,0,"Day",0.085784,"low","seagrass",2,"basin",2.22504
"8402","2018-07-12 08","BTT40",24.558451,-81.86009796,0,"Day",0.139454,"low","seagrass",2,"basin",2.22504
"8403","2018-07-12 09","BTT40",24.558451,-81.86009796,0,"Day",0.232849,"incoming","seagrass",2,"basin",2.22504
"8404","2018-07-12 10","BTT40",24.558451,-81.86009796,0,"Day",0.337924,"incoming","seagrass",2,"basin",2.22504
"8405","2018-07-12 11","BTT40",24.558451,-81.86009796,0,"Day",0.431387,"incoming","seagrass",2,"basin",2.22504
"8406","2018-07-12 12","BTT40",24.558451,-81.86009796,0,"Day",0.49888,"high","seagrass",2,"basin",2.22504
"8407","2018-07-12 13","BTT40",24.558451,-81.86009796,0,"Day",0.528559,"high","seagrass",2,"basin",2.22504
"8408","2018-07-12 14","BTT40",24.558451,-81.86009796,0,"Day",0.509267,"high","seagrass",2,"basin",2.22504
"8409","2018-07-12 15","BTT40",24.558451,-81.86009796,0,"Day",0.435912,"outgoing","seagrass",2,"basin",2.22504
"8410","2018-07-12 16","BTT40",24.558451,-81.86009796,0,"Day",0.311886,"outgoing","seagrass",2,"basin",2.22504
"8411","2018-07-12 17","BTT40",24.558451,-81.86009796,0,"Day",0.158999,"outgoing","seagrass",2,"basin",2.22504
"8412","2018-07-12 18","BTT40",24.558451,-81.86009796,0,"Day",0.01271,"outgoing","seagrass",2,"basin",2.22504
"8413","2018-07-12 19","BTT40",24.558451,-81.86009796,0,"Day",-0.092137,"low","seagrass",2,"basin",2.22504
"8414","2018-07-12 20","BTT40",24.558451,-81.86009796,0,"Day",-0.136525,"low","seagrass",2,"basin",2.22504
"8415","2018-07-12 21","BTT40",24.558451,-81.86009796,0,"Night",-0.120209,"low","seagrass",2,"basin",2.22504
"8416","2018-07-12 22","BTT40",24.558451,-81.86009796,0,"Night",-0.057494,"incoming","seagrass",2,"basin",2.22504
"8417","2018-07-12 23","BTT40",24.558451,-81.86009796,0,"Night",0.027368,"incoming","seagrass",2,"basin",2.22504
"8418","2018-07-13 00","BTT40",24.558451,-81.86009796,0,"Night",0.117117,"incoming","seagrass",2,"basin",2.22504
"8419","2018-07-13 01","BTT40",24.558451,-81.86009796,0,"Night",0.198751,"incoming","seagrass",2,"basin",2.22504
"8420","2018-07-13 02","BTT40",24.558451,-81.86009796,0,"Night",0.25613,"high","seagrass",2,"basin",2.22504
"8421","2018-07-13 03","BTT40",24.558451,-81.86009796,0,"Night",0.271129,"high","seagrass",2,"basin",2.22504
"8422","2018-07-13 04","BTT40",24.558451,-81.86009796,0,"Night",0.241602,"high","seagrass",2,"basin",2.22504
"8423","2018-07-13 05","BTT40",24.558451,-81.86009796,0,"Night",0.180447,"outgoing","seagrass",2,"basin",2.22504
"8424","2018-07-13 06","BTT40",24.558451,-81.86009796,0,"Night",0.11329,"low","seagrass",2,"basin",2.22504
"8425","2018-07-13 07","BTT40",24.558451,-81.86009796,0,"Day",0.071024,"low","seagrass",2,"basin",2.22504
"8426","2018-07-13 08","BTT40",24.558451,-81.86009796,0,"Day",0.076999,"low","seagrass",2,"basin",2.22504
"8427","2018-07-13 09","BTT40",24.558451,-81.86009796,0,"Day",0.140889,"incoming","seagrass",2,"basin",2.22504
"8428","2018-07-13 10","BTT40",24.558451,-81.86009796,0,"Day",0.242712,"incoming","seagrass",2,"basin",2.22504
"8429","2018-07-13 11","BTT40",24.558451,-81.86009796,0,"Day",0.353328,"incoming","seagrass",2,"basin",2.22504
"8430","2018-07-13 12","BTT40",24.558451,-81.86009796,0,"Day",0.4501,"incoming","seagrass",2,"basin",2.22504
"8431","2018-07-13 13","BTT40",24.558451,-81.86009796,0,"Day",0.51856,"high","seagrass",2,"basin",2.22504
"8432","2018-07-13 14","BTT40",24.558451,-81.86009796,0,"Day",0.544991,"high","seagrass",2,"basin",2.22504
"8433","2018-07-13 15","BTT40",24.558451,-81.86009796,0,"Day",0.518071,"high","seagrass",2,"basin",2.22504
"8434","2018-07-13 16","BTT40",24.558451,-81.86009796,0,"Day",0.433591,"outgoing","seagrass",2,"basin",2.22504
"8435","2018-07-13 17","BTT40",24.558451,-81.86009796,0,"Day",0.298732,"outgoing","seagrass",2,"basin",2.22504
"8436","2018-07-13 18","BTT40",24.558451,-81.86009796,0,"Day",0.13973,"outgoing","seagrass",2,"basin",2.22504
"8437","2018-07-13 19","BTT40",24.558451,-81.86009796,0,"Day",-0.005382,"outgoing","seagrass",2,"basin",2.22504
"8438","2018-07-13 20","BTT40",24.558451,-81.86009796,0,"Day",-0.10279,"low","seagrass",2,"basin",2.22504
"8439","2018-07-13 21","BTT40",24.558451,-81.86009796,0,"Night",-0.136878,"low","seagrass",2,"basin",2.22504
"8440","2018-07-13 22","BTT40",24.558451,-81.86009796,0,"Night",-0.109649,"low","seagrass",2,"basin",2.22504
"8441","2018-07-13 23","BTT40",24.558451,-81.86009796,0,"Night",-0.038865,"incoming","seagrass",2,"basin",2.22504
"8442","2018-07-14 00","BTT40",24.558451,-81.86009796,0,"Night",0.051287,"incoming","seagrass",2,"basin",2.22504
"8443","2018-07-14 01","BTT40",24.558451,-81.86009796,0,"Night",0.143818,"incoming","seagrass",2,"basin",2.22504
"8444","2018-07-14 02","BTT40",24.558451,-81.86009796,0,"Night",0.224358,"incoming","seagrass",2,"basin",2.22504
"8445","2018-07-14 03","BTT40",24.558451,-81.86009796,0,"Night",0.274852,"high","seagrass",2,"basin",2.22504
"8446","2018-07-14 04","BTT40",24.558451,-81.86009796,0,"Night",0.278387,"high","seagrass",2,"basin",2.22504
"8447","2018-07-14 05","BTT40",24.558451,-81.86009796,0,"Night",0.237501,"high","seagrass",2,"basin",2.22504
"8448","2018-07-14 06","BTT40",24.558451,-81.86009796,0,"Night",0.167726,"outgoing","seagrass",2,"basin",2.22504
"8449","2018-07-14 07","BTT40",24.558451,-81.86009796,0,"Day",0.097687,"low","seagrass",2,"basin",2.22504
"8450","2018-07-14 08","BTT40",24.558451,-81.86009796,0,"Day",0.058294,"low","seagrass",2,"basin",2.22504
"8451","2018-07-14 09","BTT40",24.558451,-81.86009796,0,"Day",0.071158,"low","seagrass",2,"basin",2.22504
"8452","2018-07-14 10","BTT40",24.558451,-81.86009796,0,"Day",0.141736,"incoming","seagrass",2,"basin",2.22504
"8453","2018-07-14 11","BTT40",24.558451,-81.86009796,0,"Day",0.247169,"incoming","seagrass",2,"basin",2.22504
"8454","2018-07-14 12","BTT40",24.558451,-81.86009796,0,"Day",0.358833,"incoming","seagrass",2,"basin",2.22504
"8455","2018-07-14 13","BTT40",24.558451,-81.86009796,0,"Day",0.455297,"incoming","seagrass",2,"basin",2.22504
"8456","2018-07-14 14","BTT40",24.558451,-81.86009796,0,"Day",0.521784,"high","seagrass",2,"basin",2.22504
"8457","2018-07-14 15","BTT40",24.558451,-81.86009796,0,"Day",0.543166,"high","seagrass",2,"basin",2.22504
"8458","2018-07-14 16","BTT40",24.558451,-81.86009796,0,"Day",0.509229,"high","seagrass",2,"basin",2.22504
"8459","2018-07-14 17","BTT40",24.558451,-81.86009796,0,"Day",0.41746,"outgoing","seagrass",2,"basin",2.22504
"8460","2018-07-14 18","BTT40",24.558451,-81.86009796,0,"Day",0.278906,"outgoing","seagrass",2,"basin",2.22504
"8461","2018-07-14 19","BTT40",24.558451,-81.86009796,0,"Day",0.12285,"outgoing","seagrass",2,"basin",2.22504
"8462","2018-07-14 20","BTT40",24.558451,-81.86009796,0,"Day",-0.012682,"outgoing","seagrass",2,"basin",2.22504
"8463","2018-07-14 21","BTT40",24.558451,-81.86009796,0,"Night",-0.096906,"low","seagrass",2,"basin",2.22504
"8464","2018-07-14 22","BTT40",24.558451,-81.86009796,0,"Night",-0.11821,"low","seagrass",2,"basin",2.22504
"8465","2018-07-14 23","BTT40",24.558451,-81.86009796,0,"Night",-0.080154,"low","seagrass",2,"basin",2.22504
"8466","2018-07-15 00","BTT40",24.558451,-81.86009796,0,"Night",-0.00328,"incoming","seagrass",2,"basin",2.22504
"8467","2018-07-15 01","BTT40",24.558451,-81.86009796,0,"Night",0.089277,"incoming","seagrass",2,"basin",2.22504
"8468","2018-07-15 02","BTT40",24.558451,-81.86009796,0,"Night",0.18078,"incoming","seagrass",2,"basin",2.22504
"8469","2018-07-15 03","BTT40",24.558451,-81.86009796,0,"Night",0.255669,"high","seagrass",2,"basin",2.22504
"8470","2018-07-15 04","BTT40",24.558451,-81.86009796,0,"Night",0.295212,"high","seagrass",2,"basin",2.22504
"8471","2018-07-15 05","BTT40",24.558451,-81.86009796,0,"Night",0.286207,"high","seagrass",2,"basin",2.22504
"8472","2018-07-15 06","BTT40",24.558451,-81.86009796,0,"Night",0.234908,"outgoing","seagrass",2,"basin",2.22504
"8473","2018-07-15 07","BTT40",24.558451,-81.86009796,0,"Day",0.159103,"outgoing","seagrass",2,"basin",2.22504
"8474","2018-07-15 08","BTT40",24.558451,-81.86009796,0,"Day",0.088528,"low","seagrass",2,"basin",2.22504
"8475","2018-07-15 09","BTT40",24.558451,-81.86009796,0,"Day",0.052377,"low","seagrass",2,"basin",2.22504
"8476","2018-07-15 10","BTT40",24.558451,-81.86009796,0,"Day",0.06944,"low","seagrass",2,"basin",2.22504
"8477","2018-07-15 11","BTT40",24.558451,-81.86009796,0,"Day",0.141367,"incoming","seagrass",2,"basin",2.22504
"8478","2018-07-15 12","BTT40",24.558451,-81.86009796,0,"Day",0.244522,"incoming","seagrass",2,"basin",2.22504
"8479","2018-07-15 13","BTT40",24.558451,-81.86009796,0,"Day",0.352113,"incoming","seagrass",2,"basin",2.22504
"8480","2018-07-15 14","BTT40",24.558451,-81.86009796,0,"Day",0.444123,"incoming","seagrass",2,"basin",2.22504
"8481","2018-07-15 15","BTT40",24.558451,-81.86009796,0,"Day",0.50554,"high","seagrass",2,"basin",2.22504
"8482","2018-07-15 16","BTT40",24.558451,-81.86009796,0,"Day",0.5209,"high","seagrass",2,"basin",2.22504
"8483","2018-07-15 17","BTT40",24.558451,-81.86009796,0,"Day",0.482025,"high","seagrass",2,"basin",2.22504
"8484","2018-07-15 18","BTT40",24.558451,-81.86009796,0,"Day",0.388642,"outgoing","seagrass",2,"basin",2.22504
"8485","2018-07-15 19","BTT40",24.558451,-81.86009796,0,"Day",0.254777,"outgoing","seagrass",2,"basin",2.22504
"8486","2018-07-15 20","BTT40",24.558451,-81.86009796,0,"Day",0.110505,"outgoing","seagrass",2,"basin",2.22504
"8487","2018-07-15 21","BTT40",24.558451,-81.86009796,0,"Night",-0.008517,"outgoing","seagrass",2,"basin",2.22504
"8488","2018-07-15 22","BTT40",24.558451,-81.86009796,0,"Night",-0.075857,"low","seagrass",2,"basin",2.22504
"8489","2018-07-15 23","BTT40",24.558451,-81.86009796,0,"Night",-0.08331,"low","seagrass",2,"basin",2.22504
"8490","2018-07-16 00","BTT40",24.558451,-81.86009796,0,"Night",-0.03588,"low","seagrass",2,"basin",2.22504
"8491","2018-07-16 01","BTT40",24.558451,-81.86009796,0,"Night",0.044717,"incoming","seagrass",2,"basin",2.22504
"8492","2018-07-16 02","BTT40",24.558451,-81.86009796,0,"Night",0.136715,"incoming","seagrass",2,"basin",2.22504
"8493","2018-07-16 03","BTT40",24.558451,-81.86009796,0,"Night",0.223589,"incoming","seagrass",2,"basin",2.22504
"8494","2018-07-16 04","BTT40",24.558451,-81.86009796,0,"Night",0.289232,"high","seagrass",2,"basin",2.22504
"8495","2018-07-16 05","BTT40",24.558451,-81.86009796,0,"Night",0.315844,"high","seagrass",2,"basin",2.22504
"8496","2018-07-16 06","BTT40",24.558451,-81.86009796,0,"Night",0.295569,"high","seagrass",2,"basin",2.22504
"8497","2018-07-16 07","BTT40",24.558451,-81.86009796,0,"Day",0.236419,"outgoing","seagrass",2,"basin",2.22504
"8498","2018-07-16 08","BTT40",24.558451,-81.86009796,0,"Day",0.157634,"outgoing","seagrass",2,"basin",2.22504
"8499","2018-07-16 09","BTT40",24.558451,-81.86009796,0,"Day",0.088072,"low","seagrass",2,"basin",2.22504
"8500","2018-07-16 10","BTT40",24.558451,-81.86009796,0,"Day",0.054051,"low","seagrass",2,"basin",2.22504
"8501","2018-07-16 11","BTT40",24.558451,-81.86009796,0,"Day",0.070981,"low","seagrass",2,"basin",2.22504
"8502","2018-07-16 12","BTT40",24.558451,-81.86009796,0,"Day",0.138204,"incoming","seagrass",2,"basin",2.22504
"8503","2018-07-16 13","BTT40",24.558451,-81.86009796,0,"Day",0.233361,"incoming","seagrass",2,"basin",2.22504
"8504","2018-07-16 14","BTT40",24.558451,-81.86009796,0,"Day",0.332084,"incoming","seagrass",2,"basin",2.22504
"8505","2018-07-16 15","BTT40",24.558451,-81.86009796,0,"Day",0.415893,"incoming","seagrass",2,"basin",2.22504
"8506","2018-07-16 16","BTT40",24.558451,-81.86009796,0,"Day",0.470001,"high","seagrass",2,"basin",2.22504
"8507","2018-07-16 17","BTT40",24.558451,-81.86009796,0,"Day",0.479766,"high","seagrass",2,"basin",2.22504
"8508","2018-07-16 18","BTT40",24.558451,-81.86009796,0,"Day",0.439531,"high","seagrass",2,"basin",2.22504
"8509","2018-07-16 19","BTT40",24.558451,-81.86009796,0,"Day",0.351154,"outgoing","seagrass",2,"basin",2.22504
"8510","2018-07-16 20","BTT40",24.558451,-81.86009796,0,"Day",0.229947,"outgoing","seagrass",2,"basin",2.22504
